datetime,season,yr,mnth,hr,holiday,weekday,weathersit,temp,hum,windspeed,cnt
2011-10-12 13:00:00,3,0,10,13,0,2,3.0,0.54,0.88,0.2239,101.0
2011-10-12 14:00:00,3,0,10,14,0,2,3.0,0.54,0.94,0.2836,78.0
2011-10-12 15:00:00,3,0,10,15,0,2,3.0,0.54,0.94,0.2537,45.0
2011-10-12 16:00:00,3,0,10,16,0,2,2.0,0.56,0.88,0.2239,55.0
2011-10-12 17:00:00,3,0,10,17,0,2,3.0,0.54,0.94,0.2239,251.0
2011-10-12 18:00:00,3,0,10,18,0,2,3.0,0.54,0.94,0.1343,172.0
2011-10-12 19:00:00,3,0,10,19,0,2,3.0,0.54,0.94,0.1343,109.0
2011-10-12 20:00:00,3,0,10,20,0,2,3.0,0.54,0.94,0.1045,90.0
2011-10-12 21:00:00,3,0,10,21,0,2,3.0,0.54,1.0,0.1045,83.0
2011-10-12 22:00:00,3,0,10,22,0,2,3.0,0.54,0.94,0.0896,43.0
2011-10-12 23:00:00,3,0,10,23,0,2,3.0,0.54,0.94,0.0896,54.0
2011-10-13 00:00:00,3,0,10,0,0,3,2.0,0.54,0.94,0.1343,15.0
2011-10-13 01:00:00,3,0,10,1,0,3,2.0,0.54,0.94,0.0,12.0
2011-10-13 02:00:00,3,0,10,2,0,3,2.0,0.54,0.94,0.0,4.0
2011-10-13 03:00:00,3,0,10,3,0,3,2.0,0.54,1.0,0.194,6.0
2011-10-13 04:00:00,3,0,10,4,0,3,2.0,0.54,1.0,0.1045,7.0
2011-10-13 05:00:00,3,0,10,5,0,3,2.0,0.54,1.0,0.1045,17.0
2011-10-13 06:00:00,3,0,10,6,0,3,3.0,0.54,1.0,0.0896,52.0
2011-10-13 07:00:00,3,0,10,7,0,3,3.0,0.54,1.0,0.1343,81.0
2011-10-13 08:00:00,3,0,10,8,0,3,3.0,0.54,1.0,0.0896,209.0
2011-10-13 09:00:00,3,0,10,9,0,3,3.0,0.56,1.0,0.1045,109.0
2011-10-13 10:00:00,3,0,10,10,0,3,3.0,0.56,1.0,0.1343,69.0
2011-10-13 11:00:00,3,0,10,11,0,3,2.0,0.62,0.83,0.0,84.0
2011-10-13 12:00:00,3,0,10,12,0,3,2.0,0.62,0.88,0.0,105.0
2011-10-13 13:00:00,3,0,10,13,0,3,2.0,0.64,0.83,0.1642,162.0
2011-10-13 14:00:00,3,0,10,14,0,3,1.0,0.66,0.78,0.194,133.0
2011-10-13 15:00:00,3,0,10,15,0,3,1.0,0.66,0.78,0.194,155.0
2011-10-13 16:00:00,3,0,10,16,0,3,1.0,0.66,0.74,0.2239,276.0
2011-10-13 17:00:00,3,0,10,17,0,3,3.0,0.62,0.83,0.2537,479.0
2011-10-13 18:00:00,3,0,10,18,0,3,3.0,0.62,0.83,0.2537,268.0
2011-10-13 19:00:00,3,0,10,19,0,3,2.0,0.62,0.83,0.1642,205.0
2011-10-13 20:00:00,3,0,10,20,0,3,1.0,0.62,0.83,0.2836,181.0
2011-10-13 21:00:00,3,0,10,21,0,3,1.0,0.62,0.83,0.194,123.0
2011-10-13 22:00:00,3,0,10,22,0,3,1.0,0.62,0.83,0.194,114.0
2011-10-13 23:00:00,3,0,10,23,0,3,2.0,0.58,0.88,0.194,47.0
2011-10-14 00:00:00,3,0,10,0,0,4,1.0,0.58,0.94,0.0896,39.0
2011-10-14 01:00:00,3,0,10,1,0,4,1.0,0.58,0.94,0.1343,24.0
2011-10-14 02:00:00,3,0,10,2,0,4,1.0,0.56,0.94,0.1642,6.0
2011-10-14 03:00:00,3,0,10,3,0,4,1.0,0.56,0.94,0.1343,7.0
2011-10-14 04:00:00,3,0,10,4,0,4,1.0,0.56,0.94,0.194,8.0
2011-10-14 05:00:00,3,0,10,5,0,4,2.0,0.56,0.94,0.1642,17.0
2011-10-14 06:00:00,3,0,10,6,0,4,3.0,0.56,0.88,0.194,94.0
2011-10-14 07:00:00,3,0,10,7,0,4,3.0,0.56,0.88,0.194,147.0
2011-10-14 08:00:00,3,0,10,8,0,4,2.0,0.56,0.9,0.1642,209.0
2011-10-14 09:00:00,3,0,10,9,0,4,2.0,0.56,0.94,0.2239,180.0
2011-10-14 10:00:00,3,0,10,10,0,4,3.0,0.54,0.88,0.3582,125.0
2011-10-14 11:00:00,3,0,10,11,0,4,3.0,0.52,0.88,0.1642,87.0
2011-10-14 12:00:00,3,0,10,12,0,4,3.0,0.52,0.88,0.1642,75.0
2011-10-14 13:00:00,3,0,10,13,0,4,1.0,0.56,0.73,0.3582,132.0
2011-10-14 14:00:00,3,0,10,14,0,4,1.0,0.62,0.43,0.3582,156.0
2011-10-14 15:00:00,3,0,10,15,0,4,1.0,0.62,0.43,0.2836,230.0
2011-10-14 16:00:00,3,0,10,16,0,4,1.0,0.6,0.43,0.2239,344.0
2011-10-14 17:00:00,3,0,10,17,0,4,1.0,0.58,0.46,0.4179,481.0
2011-10-14 18:00:00,3,0,10,18,0,4,1.0,0.54,0.39,0.2836,423.0
2011-10-14 19:00:00,3,0,10,19,0,4,1.0,0.54,0.39,0.3284,248.0
2011-10-14 20:00:00,3,0,10,20,0,4,1.0,0.52,0.42,0.194,196.0
2011-10-14 21:00:00,3,0,10,21,0,4,1.0,0.5,0.45,0.194,178.0
2011-10-14 22:00:00,3,0,10,22,0,4,1.0,0.46,0.59,0.2239,143.0
2011-10-14 23:00:00,3,0,10,23,0,4,1.0,0.46,0.59,0.1642,95.0
2011-10-15 00:00:00,3,0,10,0,0,5,1.0,0.46,0.55,0.1045,106.0
2011-10-15 01:00:00,3,0,10,1,0,5,1.0,0.46,0.55,0.2537,73.0
2011-10-15 02:00:00,3,0,10,2,0,5,1.0,0.46,0.59,0.194,56.0
2011-10-15 03:00:00,3,0,10,3,0,5,1.0,0.44,0.62,0.194,23.0
2011-10-15 04:00:00,3,0,10,4,0,5,1.0,0.42,0.67,0.1343,6.0
2011-10-15 05:00:00,3,0,10,5,0,5,1.0,0.42,0.71,0.1642,7.0
2011-10-15 06:00:00,3,0,10,6,0,5,1.0,0.4,0.71,0.0,20.0
2011-10-15 07:00:00,3,0,10,7,0,5,1.0,0.4,0.76,0.1045,57.0
2011-10-15 08:00:00,3,0,10,8,0,5,1.0,0.46,0.59,0.2836,125.0
2011-10-15 09:00:00,3,0,10,9,0,5,1.0,0.52,0.48,0.2985,207.0
2011-10-15 10:00:00,3,0,10,10,0,5,1.0,0.54,0.45,0.4478,322.0
2011-10-15 11:00:00,3,0,10,11,0,5,1.0,0.56,0.4,0.3881,374.0
2011-10-15 12:00:00,3,0,10,12,0,5,1.0,0.58,0.35,0.5522,456.0
2011-10-15 13:00:00,3,0,10,13,0,5,1.0,0.6,0.35,0.4627,394.0
2011-10-15 14:00:00,3,0,10,14,0,5,1.0,0.6,0.33,0.4627,472.0
2011-10-15 15:00:00,3,0,10,15,0,5,1.0,0.62,0.31,0.4925,377.0
2011-10-15 16:00:00,3,0,10,16,0,5,1.0,0.62,0.29,0.3881,443.0
2011-10-15 17:00:00,3,0,10,17,0,5,1.0,0.58,0.32,0.2836,441.0
2011-10-15 18:00:00,3,0,10,18,0,5,1.0,0.54,0.39,0.194,372.0
2011-10-15 19:00:00,3,0,10,19,0,5,1.0,0.5,0.51,0.1343,238.0
2011-10-15 20:00:00,3,0,10,20,0,5,1.0,0.5,0.48,0.1343,179.0
2011-10-15 21:00:00,3,0,10,21,0,5,1.0,0.5,0.42,0.2239,168.0
2011-10-15 22:00:00,3,0,10,22,0,5,1.0,0.5,0.36,0.1343,166.0
2011-10-15 23:00:00,3,0,10,23,0,5,1.0,0.48,0.41,0.1642,135.0
2011-10-16 00:00:00,3,0,10,0,0,6,1.0,0.46,0.44,0.1343,107.0
2011-10-16 01:00:00,3,0,10,1,0,6,1.0,0.44,0.47,0.1343,77.0
2011-10-16 02:00:00,3,0,10,2,0,6,1.0,0.42,0.54,0.1343,65.0
2011-10-16 03:00:00,3,0,10,3,0,6,1.0,0.42,0.54,0.1343,42.0
2011-10-16 04:00:00,3,0,10,4,0,6,1.0,0.42,0.54,0.194,12.0
2011-10-16 05:00:00,3,0,10,5,0,6,1.0,0.42,0.54,0.1642,7.0
2011-10-16 06:00:00,3,0,10,6,0,6,1.0,0.38,0.66,0.1642,10.0
2011-10-16 07:00:00,3,0,10,7,0,6,1.0,0.4,0.62,0.1343,48.0
2011-10-16 08:00:00,3,0,10,8,0,6,1.0,0.44,0.62,0.194,99.0
2011-10-16 09:00:00,3,0,10,9,0,6,1.0,0.5,0.45,0.2239,190.0
2011-10-16 10:00:00,3,0,10,10,0,6,1.0,0.54,0.45,0.2537,347.0
2011-10-16 11:00:00,3,0,10,11,0,6,1.0,0.56,0.35,0.2836,377.0
2011-10-16 12:00:00,3,0,10,12,0,6,1.0,0.58,0.35,0.2537,444.0
2011-10-16 13:00:00,3,0,10,13,0,6,1.0,0.6,0.35,0.2985,438.0
2011-10-16 14:00:00,3,0,10,14,0,6,1.0,0.6,0.4,0.2985,462.0
2011-10-16 15:00:00,3,0,10,15,0,6,1.0,0.62,0.35,0.3881,412.0
2011-10-16 16:00:00,3,0,10,16,0,6,1.0,0.6,0.46,0.3881,466.0
2011-10-16 17:00:00,3,0,10,17,0,6,1.0,0.58,0.49,0.4627,405.0
2011-10-16 18:00:00,3,0,10,18,0,6,1.0,0.56,0.49,0.4478,328.0
2011-10-16 19:00:00,3,0,10,19,0,6,1.0,0.54,0.52,0.3881,233.0
2011-10-16 20:00:00,3,0,10,20,0,6,1.0,0.54,0.52,0.4627,178.0
2011-10-16 21:00:00,3,0,10,21,0,6,1.0,0.54,0.52,0.3881,102.0
2011-10-16 22:00:00,3,0,10,22,0,6,1.0,0.56,0.49,0.4179,130.0
2011-10-16 23:00:00,3,0,10,23,0,6,1.0,0.56,0.52,0.4179,62.0
2011-10-17 00:00:00,3,0,10,0,0,0,1.0,0.54,0.56,0.3284,37.0
2011-10-17 01:00:00,3,0,10,1,0,0,1.0,0.56,0.54,0.3881,17.0
2011-10-17 02:00:00,3,0,10,2,0,0,1.0,0.56,0.54,0.3881,7.0
2011-10-17 03:00:00,3,0,10,3,0,0,1.0,0.56,0.49,0.194,2.0
2011-10-17 04:00:00,3,0,10,4,0,0,1.0,0.52,0.59,0.1642,5.0
2011-10-17 05:00:00,3,0,10,5,0,0,1.0,0.5,0.63,0.2985,29.0
2011-10-17 06:00:00,3,0,10,6,0,0,1.0,0.5,0.55,0.2537,114.0
2011-10-17 07:00:00,3,0,10,7,0,0,2.0,0.5,0.55,0.1642,309.0
2011-10-17 08:00:00,3,0,10,8,0,0,2.0,0.5,0.51,0.2537,414.0
2011-10-17 09:00:00,3,0,10,9,0,0,2.0,0.5,0.45,0.2836,206.0
2011-10-17 10:00:00,3,0,10,10,0,0,1.0,0.52,0.45,0.1642,135.0
2011-10-17 11:00:00,3,0,10,11,0,0,1.0,0.56,0.43,0.0,166.0
2011-10-17 12:00:00,3,0,10,12,0,0,1.0,0.56,0.4,0.0896,205.0
2011-10-17 13:00:00,3,0,10,13,0,0,1.0,0.56,0.46,0.0896,205.0
2011-10-17 14:00:00,3,0,10,14,0,0,1.0,0.58,0.49,0.194,166.0
2011-10-17 15:00:00,3,0,10,15,0,0,1.0,0.56,0.6,0.2537,208.0
2011-10-17 16:00:00,3,0,10,16,0,0,1.0,0.58,0.56,0.2537,302.0
2011-10-17 17:00:00,3,0,10,17,0,0,1.0,0.56,0.64,0.1343,620.0
2011-10-17 18:00:00,3,0,10,18,0,0,1.0,0.56,0.6,0.0,518.0
2011-10-17 19:00:00,3,0,10,19,0,0,1.0,0.54,0.68,0.1045,333.0
2011-10-17 20:00:00,3,0,10,20,0,0,1.0,0.52,0.77,0.1045,229.0
2011-10-17 21:00:00,3,0,10,21,0,0,1.0,0.5,0.77,0.1045,177.0
2011-10-17 22:00:00,3,0,10,22,0,0,1.0,0.5,0.77,0.0,104.0
2011-10-17 23:00:00,3,0,10,23,0,0,2.0,0.48,0.88,0.0,62.0
2011-10-18 00:00:00,3,0,10,0,0,1,1.0,0.48,0.82,0.0,31.0
2011-10-18 01:00:00,3,0,10,1,0,1,2.0,0.46,0.88,0.0,11.0
2011-10-18 02:00:00,3,0,10,2,0,1,1.0,0.44,0.94,0.0896,5.0
2011-10-18 03:00:00,3,0,10,3,0,1,1.0,0.44,0.94,0.0896,1.0
2011-10-18 04:00:00,3,0,10,4,0,1,2.0,0.44,0.94,0.1045,4.0
2011-10-18 05:00:00,3,0,10,5,0,1,2.0,0.46,0.88,0.0,21.0
2011-10-18 06:00:00,3,0,10,6,0,1,1.0,0.46,0.82,0.0896,109.0
2011-10-18 07:00:00,3,0,10,7,0,1,1.0,0.46,0.88,0.0896,341.0
2011-10-18 08:00:00,3,0,10,8,0,1,1.0,0.5,0.77,0.0896,499.0
2011-10-18 09:00:00,3,0,10,9,0,1,2.0,0.52,0.77,0.0896,227.0
2011-10-18 10:00:00,3,0,10,10,0,1,2.0,0.56,0.68,0.0,102.0
2011-10-18 11:00:00,3,0,10,11,0,1,2.0,0.6,0.49,0.1045,147.0
2011-10-18 12:00:00,3,0,10,12,0,1,2.0,0.62,0.43,0.0896,201.0
2011-10-18 13:00:00,3,0,10,13,0,1,2.0,0.64,0.38,0.194,219.0
2011-10-18 14:00:00,3,0,10,14,0,1,2.0,0.62,0.41,0.1642,169.0
2011-10-18 15:00:00,3,0,10,15,0,1,1.0,0.62,0.5,0.194,205.0
2011-10-18 16:00:00,3,0,10,16,0,1,1.0,0.62,0.57,0.2537,304.0
2011-10-18 17:00:00,3,0,10,17,0,1,1.0,0.6,0.6,0.1343,625.0
2011-10-18 18:00:00,3,0,10,18,0,1,1.0,0.56,0.68,0.1045,570.0
2011-10-18 19:00:00,3,0,10,19,0,1,1.0,0.56,0.6,0.1045,317.0
2011-10-18 20:00:00,3,0,10,20,0,1,1.0,0.54,0.64,0.1642,227.0
2011-10-18 21:00:00,3,0,10,21,0,1,2.0,0.54,0.68,0.1343,206.0
2011-10-18 22:00:00,3,0,10,22,0,1,2.0,0.52,0.77,0.1642,137.0
2011-10-18 23:00:00,3,0,10,23,0,1,2.0,0.52,0.77,0.194,70.0
2011-10-19 00:00:00,3,0,10,0,0,2,2.0,0.52,0.77,0.194,34.0
2011-10-19 01:00:00,3,0,10,1,0,2,2.0,0.52,0.77,0.194,16.0
2011-10-19 02:00:00,3,0,10,2,0,2,2.0,0.52,0.77,0.194,7.0
2011-10-19 03:00:00,3,0,10,3,0,2,,,,,0.0
2011-10-19 04:00:00,3,0,10,4,0,2,3.0,0.5,0.94,0.194,3.0
2011-10-19 05:00:00,3,0,10,5,0,2,3.0,0.5,1.0,0.1045,3.0
2011-10-19 06:00:00,3,0,10,6,0,2,3.0,0.52,0.83,0.2537,31.0
2011-10-19 07:00:00,3,0,10,7,0,2,3.0,0.52,0.77,0.2537,68.0
2011-10-19 08:00:00,3,0,10,8,0,2,3.0,0.54,0.7,0.4925,210.0
2011-10-19 09:00:00,3,0,10,9,0,2,3.0,0.52,0.88,0.4925,202.0
2011-10-19 10:00:00,3,0,10,10,0,2,3.0,0.52,0.88,0.4925,123.0
2011-10-19 11:00:00,3,0,10,11,0,2,3.0,0.52,0.94,0.2537,149.0
2011-10-19 12:00:00,3,0,10,12,0,2,3.0,0.52,0.94,0.3284,130.0
2011-10-19 13:00:00,3,0,10,13,0,2,2.0,0.54,0.94,0.2836,106.0
2011-10-19 14:00:00,3,0,10,14,0,2,3.0,0.54,0.94,0.1642,97.0
2011-10-19 15:00:00,3,0,10,15,0,2,3.0,0.54,1.0,0.1343,120.0
2011-10-19 16:00:00,3,0,10,16,0,2,3.0,0.56,0.94,0.1642,201.0
2011-10-19 17:00:00,3,0,10,17,0,2,3.0,0.56,0.94,0.1642,181.0
2011-10-19 18:00:00,3,0,10,18,0,2,3.0,0.56,1.0,0.1642,140.0
2011-10-19 19:00:00,3,0,10,19,0,2,2.0,0.6,0.88,0.1343,197.0
2011-10-19 20:00:00,3,0,10,20,0,2,3.0,0.6,0.94,0.0896,145.0
2011-10-19 21:00:00,3,0,10,21,0,2,2.0,0.58,0.94,0.1343,85.0
2011-10-19 22:00:00,3,0,10,22,0,2,2.0,0.58,0.94,0.3582,107.0
2011-10-19 23:00:00,3,0,10,23,0,2,2.0,0.58,0.94,0.3582,69.0
2011-10-20 00:00:00,3,0,10,0,0,3,1.0,0.56,0.94,0.2985,26.0
2011-10-20 01:00:00,3,0,10,1,0,3,1.0,0.56,0.88,0.3582,15.0
2011-10-20 02:00:00,3,0,10,2,0,3,1.0,0.56,0.88,0.4478,4.0
2011-10-20 03:00:00,3,0,10,3,0,3,1.0,0.5,0.82,0.4627,1.0
2011-10-20 04:00:00,3,0,10,4,0,3,1.0,0.5,0.82,0.4627,8.0
2011-10-20 05:00:00,3,0,10,5,0,3,1.0,0.48,0.82,0.3582,26.0
2011-10-20 06:00:00,3,0,10,6,0,3,1.0,0.44,0.82,0.4179,92.0
2011-10-20 07:00:00,3,0,10,7,0,3,1.0,0.42,0.77,0.4478,318.0
2011-10-20 08:00:00,3,0,10,8,0,3,1.0,0.44,0.67,0.5224,426.0
2011-10-20 09:00:00,3,0,10,9,0,3,1.0,0.44,0.67,0.5821,223.0
2011-10-20 10:00:00,3,0,10,10,0,3,1.0,0.46,0.59,0.4478,130.0
2011-10-20 11:00:00,3,0,10,11,0,3,1.0,0.48,0.55,0.5224,129.0
2011-10-20 12:00:00,3,0,10,12,0,3,1.0,0.48,0.48,0.5224,199.0
2011-10-20 13:00:00,3,0,10,13,0,3,1.0,0.5,0.45,0.5821,164.0
2011-10-20 14:00:00,3,0,10,14,0,3,2.0,0.48,0.48,0.5522,155.0
2011-10-20 15:00:00,3,0,10,15,0,3,2.0,0.48,0.51,0.4478,160.0
2011-10-20 16:00:00,3,0,10,16,0,3,2.0,0.48,0.51,0.4478,234.0
2011-10-20 17:00:00,3,0,10,17,0,3,2.0,0.48,0.48,0.3881,494.0
2011-10-20 18:00:00,3,0,10,18,0,3,2.0,0.46,0.51,0.2985,469.0
2011-10-20 19:00:00,3,0,10,19,0,3,1.0,0.46,0.51,0.3582,298.0
2011-10-20 20:00:00,3,0,10,20,0,3,2.0,0.46,0.51,0.3284,241.0
2011-10-20 21:00:00,3,0,10,21,0,3,1.0,0.44,0.51,0.2985,165.0
2011-10-20 22:00:00,3,0,10,22,0,3,1.0,0.44,0.51,0.3284,128.0
2011-10-20 23:00:00,3,0,10,23,0,3,1.0,0.42,0.58,0.2537,90.0
2011-10-21 00:00:00,3,0,10,0,0,4,1.0,0.4,0.62,0.2537,50.0
2011-10-21 01:00:00,3,0,10,1,0,4,1.0,0.4,0.62,0.2239,26.0
2011-10-21 02:00:00,3,0,10,2,0,4,1.0,0.38,0.66,0.1642,18.0
2011-10-21 03:00:00,3,0,10,3,0,4,1.0,0.36,0.71,0.1343,7.0
2011-10-21 04:00:00,3,0,10,4,0,4,1.0,0.36,0.71,0.1642,6.0
2011-10-21 05:00:00,3,0,10,5,0,4,1.0,0.34,0.76,0.194,31.0
2011-10-21 06:00:00,3,0,10,6,0,4,1.0,0.36,0.71,0.1642,85.0
2011-10-21 07:00:00,3,0,10,7,0,4,1.0,0.36,0.71,0.1642,233.0
2011-10-21 08:00:00,3,0,10,8,0,4,1.0,0.4,0.62,0.194,402.0
2011-10-21 09:00:00,3,0,10,9,0,4,2.0,0.42,0.58,0.1343,222.0
2011-10-21 10:00:00,3,0,10,10,0,4,1.0,0.46,0.51,0.1642,138.0
2011-10-21 11:00:00,3,0,10,11,0,4,1.0,0.5,0.45,0.2239,174.0
2011-10-21 12:00:00,3,0,10,12,0,4,1.0,0.5,0.45,0.2985,240.0
2011-10-21 13:00:00,3,0,10,13,0,4,1.0,0.48,0.48,0.3284,206.0
2011-10-21 14:00:00,3,0,10,14,0,4,1.0,0.52,0.42,0.2985,198.0
2011-10-21 15:00:00,3,0,10,15,0,4,1.0,0.5,0.45,0.2836,235.0
2011-10-21 16:00:00,3,0,10,16,0,4,1.0,0.5,0.45,0.2537,302.0
2011-10-21 17:00:00,3,0,10,17,0,4,2.0,0.46,0.51,0.2537,524.0
2011-10-21 18:00:00,3,0,10,18,0,4,2.0,0.44,0.54,0.2537,397.0
2011-10-21 19:00:00,3,0,10,19,0,4,2.0,0.44,0.54,0.3881,253.0
2011-10-21 20:00:00,3,0,10,20,0,4,2.0,0.44,0.54,0.2239,184.0
2011-10-21 21:00:00,3,0,10,21,0,4,1.0,0.42,0.58,0.1642,143.0
2011-10-21 22:00:00,3,0,10,22,0,4,1.0,0.42,0.54,0.1642,113.0
2011-10-21 23:00:00,3,0,10,23,0,4,1.0,0.4,0.62,0.2239,117.0
2011-10-22 00:00:00,3,0,10,0,0,5,1.0,0.4,0.62,0.194,96.0
2011-10-22 01:00:00,3,0,10,1,0,5,1.0,0.4,0.62,0.194,70.0
2011-10-22 02:00:00,3,0,10,2,0,5,1.0,0.4,0.62,0.2537,31.0
2011-10-22 03:00:00,3,0,10,3,0,5,1.0,0.4,0.62,0.1343,20.0
2011-10-22 04:00:00,3,0,10,4,0,5,1.0,0.38,0.66,0.0896,8.0
2011-10-22 05:00:00,3,0,10,5,0,5,1.0,0.38,0.66,0.0,8.0
2011-10-22 06:00:00,3,0,10,6,0,5,1.0,0.36,0.71,0.0,18.0
2011-10-22 07:00:00,3,0,10,7,0,5,1.0,0.36,0.76,0.1045,57.0
2011-10-22 08:00:00,3,0,10,8,0,5,1.0,0.4,0.71,0.0,114.0
2011-10-22 09:00:00,3,0,10,9,0,5,1.0,0.42,0.67,0.0896,169.0
2011-10-22 10:00:00,3,0,10,10,0,5,2.0,0.44,0.62,0.1045,236.0
2011-10-22 11:00:00,3,0,10,11,0,5,2.0,0.44,0.62,0.1045,282.0
2011-10-22 12:00:00,3,0,10,12,0,5,1.0,0.46,0.55,0.0896,343.0
2011-10-22 13:00:00,3,0,10,13,0,5,1.0,0.5,0.45,0.0,322.0
2011-10-22 14:00:00,3,0,10,14,0,5,2.0,0.48,0.48,0.2239,310.0
2011-10-22 15:00:00,3,0,10,15,0,5,1.0,0.48,0.51,0.2239,382.0
2011-10-22 16:00:00,3,0,10,16,0,5,1.0,0.5,0.45,0.194,359.0
2011-10-22 17:00:00,3,0,10,17,0,5,1.0,0.46,0.55,0.1343,360.0
2011-10-22 18:00:00,3,0,10,18,0,5,1.0,0.44,0.54,0.0896,335.0
2011-10-22 19:00:00,3,0,10,19,0,5,1.0,0.44,0.67,0.0,220.0
2011-10-22 20:00:00,3,0,10,20,0,5,1.0,0.42,0.67,0.0,159.0
2011-10-22 21:00:00,3,0,10,21,0,5,1.0,0.4,0.76,0.0,157.0
2011-10-22 22:00:00,3,0,10,22,0,5,1.0,0.4,0.76,0.0,144.0
2011-10-22 23:00:00,3,0,10,23,0,5,1.0,0.38,0.82,0.0,108.0
2011-10-23 00:00:00,3,0,10,0,0,6,1.0,0.36,0.87,0.0,88.0
2011-10-23 01:00:00,3,0,10,1,0,6,1.0,0.36,0.87,0.0,71.0
2011-10-23 02:00:00,3,0,10,2,0,6,1.0,0.34,0.87,0.0896,50.0
2011-10-23 03:00:00,3,0,10,3,0,6,1.0,0.34,0.87,0.0,46.0
2011-10-23 04:00:00,3,0,10,4,0,6,1.0,0.34,0.87,0.0,6.0
2011-10-23 05:00:00,3,0,10,5,0,6,1.0,0.32,0.87,0.0,3.0
2011-10-23 06:00:00,3,0,10,6,0,6,1.0,0.32,0.87,0.1045,12.0
2011-10-23 07:00:00,3,0,10,7,0,6,1.0,0.34,0.87,0.0896,21.0
2011-10-23 08:00:00,3,0,10,8,0,6,1.0,0.36,0.87,0.1343,88.0
2011-10-23 09:00:00,3,0,10,9,0,6,1.0,0.4,0.76,0.0,143.0
2011-10-23 10:00:00,3,0,10,10,0,6,1.0,0.42,0.71,0.0896,289.0
2011-10-23 11:00:00,3,0,10,11,0,6,1.0,0.46,0.72,0.1642,333.0
2011-10-23 12:00:00,3,0,10,12,0,6,1.0,0.5,0.59,0.2537,413.0
2011-10-23 13:00:00,3,0,10,13,0,6,1.0,0.52,0.55,0.194,415.0
2011-10-23 14:00:00,3,0,10,14,0,6,1.0,0.52,0.55,0.2239,408.0
2011-10-23 15:00:00,3,0,10,15,0,6,1.0,0.52,0.52,0.1642,387.0
2011-10-23 16:00:00,3,0,10,16,0,6,1.0,0.52,0.55,0.194,405.0
2011-10-23 17:00:00,3,0,10,17,0,6,1.0,0.5,0.63,0.1343,340.0
2011-10-23 18:00:00,3,0,10,18,0,6,1.0,0.5,0.63,0.1045,284.0
2011-10-23 19:00:00,3,0,10,19,0,6,1.0,0.46,0.77,0.0,193.0
2011-10-23 20:00:00,3,0,10,20,0,6,1.0,0.44,0.72,0.0896,144.0
2011-10-23 21:00:00,3,0,10,21,0,6,1.0,0.44,0.72,0.0896,99.0
2011-10-23 22:00:00,3,0,10,22,0,6,1.0,0.42,0.77,0.1045,94.0
2011-10-23 23:00:00,3,0,10,23,0,6,1.0,0.42,0.77,0.1642,49.0
2011-10-24 00:00:00,3,0,10,0,0,0,1.0,0.42,0.77,0.0,32.0
2011-10-24 01:00:00,3,0,10,1,0,0,1.0,0.4,0.82,0.1343,15.0
2011-10-24 02:00:00,3,0,10,2,0,0,1.0,0.4,0.87,0.1045,7.0
2011-10-24 03:00:00,3,0,10,3,0,0,1.0,0.4,0.82,0.0896,4.0
2011-10-24 04:00:00,3,0,10,4,0,0,1.0,0.4,0.82,0.0,6.0
2011-10-24 05:00:00,3,0,10,5,0,0,1.0,0.38,0.87,0.0,21.0
2011-10-24 06:00:00,3,0,10,6,0,0,1.0,0.4,0.87,0.1045,86.0
2011-10-24 07:00:00,3,0,10,7,0,0,2.0,0.38,0.94,0.1045,285.0
2011-10-24 08:00:00,3,0,10,8,0,0,2.0,0.42,0.88,0.1642,398.0
2011-10-24 09:00:00,3,0,10,9,0,0,2.0,0.44,0.82,0.1642,195.0
2011-10-24 10:00:00,3,0,10,10,0,0,2.0,0.46,0.82,0.2537,129.0
2011-10-24 11:00:00,3,0,10,11,0,0,2.0,0.5,0.72,0.1642,168.0
2011-10-24 12:00:00,3,0,10,12,0,0,2.0,0.52,0.68,0.1045,220.0
2011-10-24 13:00:00,3,0,10,13,0,0,2.0,0.54,0.64,0.2239,198.0
2011-10-24 14:00:00,3,0,10,14,0,0,2.0,0.54,0.64,0.194,206.0
2011-10-24 15:00:00,3,0,10,15,0,0,1.0,0.56,0.6,0.1642,177.0
2011-10-24 16:00:00,3,0,10,16,0,0,1.0,0.54,0.64,0.194,310.0
2011-10-24 17:00:00,3,0,10,17,0,0,1.0,0.52,0.68,0.1343,614.0
2011-10-24 18:00:00,3,0,10,18,0,0,1.0,0.54,0.6,0.0896,486.0
2011-10-24 19:00:00,3,0,10,19,0,0,3.0,0.48,0.82,0.0,237.0
2011-10-24 20:00:00,3,0,10,20,0,0,1.0,0.48,0.82,0.1045,129.0
2011-10-24 21:00:00,3,0,10,21,0,0,1.0,0.46,0.87,0.1045,126.0
2011-10-24 22:00:00,3,0,10,22,0,0,1.0,0.48,0.75,0.1642,79.0
2011-10-24 23:00:00,3,0,10,23,0,0,1.0,0.46,0.77,0.0896,59.0
2011-10-25 00:00:00,3,0,10,0,0,1,1.0,0.44,0.77,0.1343,30.0
2011-10-25 01:00:00,3,0,10,1,0,1,1.0,0.44,0.77,0.1343,11.0
2011-10-25 02:00:00,3,0,10,2,0,1,1.0,0.42,0.82,0.1343,5.0
2011-10-25 03:00:00,3,0,10,3,0,1,1.0,0.4,0.87,0.0,4.0
2011-10-25 04:00:00,3,0,10,4,0,1,1.0,0.38,0.87,0.1343,5.0
2011-10-25 05:00:00,3,0,10,5,0,1,1.0,0.38,0.87,0.1343,24.0
